id,signal_key,entry_time,exit_time,direction,entry_price,exit_price,stop_loss,size,pnl_r,pnl_pct,exit_reason,confirmations,ai_score
145,9600-short,2026-05-07T16:00:00,2026-05-07T16:03:00,short,79855.67,79937.4350956181,79937.4350956181,0.122302,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
146,9657-short,2026-05-07T16:57:00,2026-05-07T17:02:00,short,79759.72,79823.47462562755,79823.47462562755,0.156851,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
147,9678-short,2026-05-07T17:18:00,2026-05-07T17:22:00,short,79727.27,79794.28045603899,79794.28045603899,0.14923,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.53
148,10114-short,2026-05-08T00:34:00,2026-05-08T00:47:00,short,80000.0,79859.5,79887.8346290427,0.218635,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.47
149,10131-short,2026-05-08T00:51:00,2026-05-08T00:58:00,short,79808.62,79776.91639171353,79776.91639171353,0.279185,1.2655347883337698,1.2655347883337698,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.71
150,10150-short,2026-05-08T01:10:00,2026-05-08T01:15:00,short,79753.26,79641.22,79679.77451504307,0.225225,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",23.82
151,10182-short,2026-05-08T01:42:00,2026-05-08T01:46:00,short,79796.13,79839.6806286089,79839.6806286089,0.229618,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
152,10197-short,2026-05-08T01:57:00,2026-05-08T02:01:00,short,79730.22,79576.0,79613.42306154843,0.29857,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.76
153,10216-short,2026-05-08T02:16:00,2026-05-08T02:17:00,short,79560.18,79375.13,79437.02214672504,0.180976,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'equal_high_low', 'breaker_block', 'mitigation_block']",30.29
154,10254-short,2026-05-08T02:54:00,2026-05-08T03:01:00,short,79515.97,79352.51,79403.58703536207,0.178555,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",29.71
155,10353-short,2026-05-08T04:33:00,2026-05-08T04:41:00,short,79671.38,79551.27,79577.77051701306,0.315337,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",28.82
156,10383-short,2026-05-08T05:03:00,2026-05-08T05:04:00,short,79610.73,79634.00995488094,79634.00995488094,0.429554,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",28.82
157,10400-short,2026-05-08T05:20:00,2026-05-08T05:26:00,short,79610.46,79637.07649309014,79637.07649309014,0.375707,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.88
158,10465-short,2026-05-08T06:25:00,2026-05-08T06:35:00,short,79555.78,79411.53,79442.98068433901,0.236909,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",31.47
159,10493-short,2026-05-08T06:53:00,2026-05-08T07:06:00,short,79495.44,79372.17,79402.57512906323,0.267682,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",30.29
160,10524-short,2026-05-08T07:24:00,2026-05-08T07:29:00,short,79280.39,79331.06364774403,79331.06364774403,0.197341,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.18
161,10597-long,2026-05-08T08:37:00,2026-05-08T08:39:00,long,79790.83,79850.0,79826.46235653335,0.411425,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'session_quality', 'breaker_block', 'mitigation_block']",72.94
162,10653-short,2026-05-08T09:33:00,2026-05-08T09:49:00,short,79887.41,79818.76794426581,79818.76794426581,0.247646,1.5099676097609267,1.5099676097609267,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'session_quality', 'inducement', 'breaker_block', 'mitigation_block']",28.82
163,10682-long,2026-05-08T10:02:00,2026-05-08T10:07:00,long,79985.94,79949.10953198955,79949.10953198955,0.271514,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",69.41
164,10706-long,2026-05-08T10:26:00,2026-05-08T10:37:00,long,79928.0,80090.07,80053.32212640057,0.252395,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",70.0
165,10722-long,2026-05-08T10:42:00,2026-05-08T10:50:00,long,80082.15,80232.49,80192.26538657698,0.237541,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
166,10738-long,2026-05-08T10:58:00,2026-05-08T11:02:00,long,80220.77,80242.11011372792,80242.11011372792,0.19424,1.12435338898546,1.12435338898546,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.88
167,10819-long,2026-05-08T12:19:00,2026-05-08T12:30:00,long,80295.09,80246.7351306884,80246.7351306884,0.206804,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.12
168,10879-short,2026-05-08T13:19:00,2026-05-08T13:30:00,short,79760.93,79668.55093894825,79668.55093894825,0.113602,1.0296658215939987,1.0296658215939987,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'session_quality', 'breaker_block', 'mitigation_block']",30.59
169,10901-short,2026-05-08T13:41:00,2026-05-08T14:00:00,short,79581.05,79680.2884151185,79680.2884151185,0.100767,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",30.29
170,10989-short,2026-05-08T15:09:00,2026-05-08T15:22:00,short,79978.17,79894.62357942868,79894.62357942868,0.11347,1.2843993138399914,1.2843993138399914,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'inducement', 'breaker_block', 'mitigation_block']",29.41
171,11027-long,2026-05-08T15:47:00,2026-05-08T15:52:00,long,80025.32,80025.32,80025.32,0.116116,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'breaker_block', 'mitigation_block']",68.82
172,11130-long,2026-05-08T17:30:00,2026-05-08T17:32:00,long,80146.59,80146.59,80146.59,0.12914,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",74.12
173,11219-short,2026-05-08T18:59:00,2026-05-08T19:06:00,short,80078.4,80027.71145496184,80027.71145496184,0.177188,1.2694413594958844,1.2694413594958844,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'breaker_block', 'mitigation_block']",31.76
174,11260-long,2026-05-08T19:40:00,2026-05-08T20:00:00,long,80101.08,80145.86675109105,80145.86675109105,0.21238,0.9707095073692477,0.9707095073692477,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",72.06
175,11283-long,2026-05-08T20:03:00,2026-05-08T20:17:00,long,80178.82,80234.4584723812,80234.4584723812,0.238177,1.1951097383197404,1.1951097383197404,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.29
176,11360-long,2026-05-08T21:20:00,2026-05-08T21:22:00,long,80225.46,80225.46,80225.46,0.361182,0.4,0.4,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.12
177,11402-long,2026-05-08T22:02:00,2026-05-08T22:17:00,long,80287.64,80376.3559351225,80376.3559351225,0.222931,1.5933247016229344,1.5933247016229344,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",69.12
178,11505-long,2026-05-08T23:45:00,2026-05-09T00:02:00,long,80171.71,80185.0987891767,80185.0987891767,0.353532,0.6840022413776077,0.6840022413776077,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
179,11551-long,2026-05-09T00:31:00,2026-05-09T00:39:00,long,80188.16,80204.0245985762,80204.0245985762,0.507829,0.8833900945579061,0.8833900945579061,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",72.06
180,11571-long,2026-05-09T00:51:00,2026-05-09T01:07:00,long,80229.94,80238.04439324938,80238.04439324938,0.545387,0.6652017738054739,0.6652017738054739,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.0
181,11595-long,2026-05-09T01:15:00,2026-05-09T01:16:00,long,80337.69,80317.88119567645,80317.88119567645,0.504826,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
182,11610-long,2026-05-09T01:30:00,2026-05-09T01:32:00,long,80291.66,80361.41,80342.1457122232,0.508098,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",72.65
183,11630-long,2026-05-09T01:50:00,2026-05-09T01:55:00,long,80435.04,80410.69454143361,80410.69454143361,0.410754,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",71.47
184,11646-long,2026-05-09T02:06:00,2026-05-09T02:13:00,long,80403.81,80427.37974279471,80427.37974279471,0.29423,0.8160951020961213,0.8160951020961213,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
185,11671-long,2026-05-09T02:31:00,2026-05-09T02:32:00,long,80476.25,80447.35133128239,80447.35133128239,0.346037,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",71.47
186,11709-long,2026-05-09T03:09:00,2026-05-09T03:14:00,long,80422.43,80452.63084002875,80452.63084002875,0.433993,1.3932083262889123,1.3932083262889123,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",68.53
187,11761-long,2026-05-09T04:01:00,2026-05-09T04:05:00,long,80415.76,80491.15,80474.34913077946,0.553118,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.29
188,11853-long,2026-05-09T05:33:00,2026-05-09T05:47:00,long,80466.28,80439.90577797938,80439.90577797938,0.379158,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",69.12
189,11888-long,2026-05-09T06:08:00,2026-05-09T06:11:00,long,80428.01,80412.34550699037,80412.34550699037,0.638386,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block']",70.0
190,12002-long,2026-05-09T08:02:00,2026-05-09T08:05:00,long,80344.99,80353.62665743098,80353.62665743098,0.353237,0.5830473838434631,0.5830473838434631,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'session_quality', 'breaker_block', 'mitigation_block']",71.76
191,12071-short,2026-05-09T09:11:00,2026-05-09T09:13:00,short,80375.14,80342.36,80351.52001591068,1.214413,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",31.47
192,12154-long,2026-05-09T10:34:00,2026-05-09T10:39:00,long,80257.15,80323.56,80306.47277757003,0.526475,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'breaker_block', 'mitigation_block']",68.53
193,12200-long,2026-05-09T11:20:00,2026-05-09T11:23:00,long,80349.97,80356.45921085645,80356.45921085645,0.828235,0.7224755467930779,0.7224755467930779,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'breaker_block', 'mitigation_block']",70.29
194,12227-long,2026-05-09T11:47:00,2026-05-09T11:49:00,long,80361.32,80355.36915339559,80355.36915339559,1.680433,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.29
195,12244-long,2026-05-09T12:04:00,2026-05-09T12:06:00,long,80359.91,80365.4602780779,80365.4602780779,1.285917,0.8282319776445045,0.8282319776445045,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",69.71
196,12263-long,2026-05-09T12:23:00,2026-05-09T12:27:00,long,80375.79,80382.92946873492,80382.92946873492,0.52062,0.6230168423410516,0.6230168423410516,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.59
197,12286-long,2026-05-09T12:46:00,2026-05-09T12:55:00,long,80374.88,80397.80196844372,80397.80196844372,0.617947,1.4249366345911678,1.4249366345911678,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'volume_spike', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",73.53
198,12372-long,2026-05-09T14:12:00,2026-05-09T14:13:00,long,80425.98,80409.13309221857,80409.13309221857,0.593581,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",70.88
199,12407-long,2026-05-09T14:47:00,2026-05-09T14:50:00,long,80366.44,80338.76946342914,80338.76946342914,0.361395,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'session_quality', 'breaker_block', 'mitigation_block']",73.24
200,12437-long,2026-05-09T15:17:00,2026-05-09T15:30:00,long,80368.36,80471.28,80449.01883877676,0.306389,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
201,12456-long,2026-05-09T15:36:00,2026-05-09T15:42:00,long,80473.48,80512.52516042665,80512.52516042665,0.403525,1.4726709396480884,1.4726709396480884,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",69.71
202,12489-long,2026-05-09T16:09:00,2026-05-09T16:11:00,long,80571.14,80593.93677778928,80593.93677778928,0.314982,0.8308351145109147,0.8308351145109147,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",70.29
203,12504-long,2026-05-09T16:24:00,2026-05-09T16:28:00,long,80728.19,80682.06471275049,80682.06471275049,0.216801,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'rsi', 'macd', 'adx', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.53
204,12545-long,2026-05-09T17:05:00,2026-05-09T17:06:00,long,80732.52,80703.67508763832,80703.67508763832,0.346682,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block']",68.82
205,12565-long,2026-05-09T17:25:00,2026-05-09T17:33:00,long,80817.45,80841.81178390475,80841.81178390475,0.242393,0.7543070997350285,0.7543070997350285,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'adx', 'vwap', 'rvol', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",74.12
206,12624-long,2026-05-09T18:24:00,2026-05-09T18:26:00,long,80854.59,81025.51,80993.63480245485,0.43177,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'premium_discount', 'momentum_candle', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",71.47
207,12683-long,2026-05-09T19:23:00,2026-05-09T19:24:00,long,80914.91,80892.13010892182,80892.13010892182,0.438984,-1.0,-1.0,stop_loss,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'inducement', 'breaker_block', 'mitigation_block', 'institutional_zone']",68.53
208,12711-long,2026-05-09T19:51:00,2026-05-09T19:54:00,long,80877.55,80931.49,80911.30643436394,0.473261,1.9,1.9,tp3_full_close,"['trend_ema', 'structure', 'order_block', 'fvg', 'rsi', 'macd', 'vwap', 'mtf_confirmation', 'breaker_block', 'mitigation_block', 'institutional_zone']",71.76
